ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,SurA_N_2,PF13623.9,8.6e-32,2.3,8.9e+03,93,116,595,618,580,620,0.68
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_2,PF13145.9,5.2e-25,1.9e-06,0.0074,2,37,209,244,208,247,0.85
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_2,PF13145.9,5.2e-25,4e-22,1.6e-18,1,120,248,370,248,371,0.91
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_2,PF13145.9,5.2e-25,0.00039,1.5,43,120,396,484,384,485,0.80
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_2,PF13145.9,5.2e-25,0.001,3.9,30,115,487,580,485,583,0.71
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_3,PF13616.9,1.9e-19,2.4,9.2e+03,85,106,49,70,35,71,0.77
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase_3,PF13616.9,1.9e-19,4.9e-23,1.9e-19,12,115,266,358,211,359,0.92
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase,PF00639.24,5.2e-19,4.9,1.9e+04,17,37,195,214,186,222,0.68
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase,PF00639.24,5.2e-19,1.3e-22,5.2e-19,14,95,275,355,257,357,0.92
WP_005712135.1,NZ_CP021644.1,SurA N-terminal domain-containing protein,580438,582312,+,Rotamase,PF00639.24,5.2e-19,0.091,3.6e+02,12,77,473,548,465,567,0.73
WP_005712138.1,NZ_CP021644.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,582782,583873,+,RibD_C,PF01872.20,2.5e-59,0.077,7.5e+02,166,198,96,127,92,129,0.87
WP_005712138.1,NZ_CP021644.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,582782,583873,+,RibD_C,PF01872.20,2.5e-59,1.1e-62,1.1e-58,1,199,147,355,147,356,0.97
WP_005712138.1,NZ_CP021644.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,582782,583873,+,dCMP_cyt_deam_1,PF00383.26,2.5e-20,4.4e-24,4.3e-20,4,100,3,99,1,100,0.94
WP_005712141.1,NZ_CP021644.1,riboflavin synthase,583875,584519,+,Lum_binding,PF00677.20,1.8e-52,5.2e-28,1e-23,1,87,3,86,3,86,0.90
WP_005712141.1,NZ_CP021644.1,riboflavin synthase,583875,584519,+,Lum_binding,PF00677.20,1.8e-52,4.4e-31,8.6e-27,1,87,99,183,99,183,0.97
WP_005712143.1,NZ_CP021644.1,bifunctional 3%2C4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II,584651,585850,+,DHBP_synthase,PF00926.22,3.6e-84,5e-88,4.9e-84,1,191,8,198,8,198,0.99
WP_005712143.1,NZ_CP021644.1,bifunctional 3%2C4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II,584651,585850,+,GTP_cyclohydro2,PF00925.23,3.8e-71,6.7e-75,6.6e-71,5,162,211,371,207,373,0.97
WP_005712146.1,NZ_CP021644.1,6%2C7-dimethyl-8-ribityllumazine synthase,585943,586404,+,DMRL_synthase,PF00885.22,7.3e-61,4.2e-65,8.2e-61,1,140,12,150,12,151,0.98
WP_005712148.1,NZ_CP021644.1,ABC transporter ATP-binding protein,586516,587307,-,ABC_tran,PF00005.30,9.8e-28,7.5e-32,1.5e-27,1,137,22,177,22,177,0.89
WP_005712151.1,NZ_CP021644.1,ABC transporter permease,587307,588242,-,BPD_transp_2,PF02653.19,2.1e-23,1.4e-27,2.8e-23,6,253,21,267,17,298,0.82
WP_005712157.1,NZ_CP021644.1,membrane-bound lytic murein transglycosylase MltF,588932,590353,-,SBP_bac_3,PF00497.23,1.3e-25,1.9e-29,1.8e-25,1,224,45,265,45,266,0.92
WP_005712157.1,NZ_CP021644.1,membrane-bound lytic murein transglycosylase MltF,588932,590353,-,SLT,PF01464.23,7e-23,1.4e-26,1.4e-22,12,111,300,399,292,405,0.93
WP_005712159.1,NZ_CP021644.1,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,590481,591335,-,THF_DHG_CYH_C,PF02882.22,7e-69,1e-72,1e-68,1,160,124,281,124,282,0.99
WP_005712159.1,NZ_CP021644.1,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,590481,591335,-,THF_DHG_CYH,PF00763.26,1.5e-41,2.4e-45,2.4e-41,1,114,6,121,6,121,0.96
WP_005712160.1,NZ_CP021644.1,site-specific integrase,591741,592796,-,Phage_integrase,PF00589.25,1.6e-31,0.0025,50,83,134,42,125,8,139,0.55
WP_005712160.1,NZ_CP021644.1,site-specific integrase,591741,592796,-,Phage_integrase,PF00589.25,1.6e-31,1.9e-35,3.7e-31,2,171,163,321,162,322,0.96
WP_005712166.1,NZ_CP021644.1,type II toxin-antitoxin system PemK/MazF family toxin,594351,594731,-,PemK_toxin,PF02452.20,1.1e-23,6.3e-28,1.2e-23,4,111,11,123,8,123,0.85
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,0.00021,4,4,13,55,64,55,66,0.73
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,3.7e-06,0.073,3,17,60,74,60,74,0.93
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,0.00014,2.8,3,13,66,76,64,77,0.77
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,2.3e-07,0.0044,1,16,76,91,76,91,0.92
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,8e-06,0.16,3,14,90,101,88,102,0.89
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,7.3e-06,0.14,1,14,100,113,100,114,0.91
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,1.9e-06,0.037,1,15,112,126,112,134,0.94
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,0.00025,5,3,11,132,140,128,140,0.53
WP_005714394.1,NZ_CP021644.1,hypothetical protein,595615,596280,-,B_solenoid_ydck,PF18836.4,3.8e-20,0.0001,2,1,10,136,145,136,152,0.87
WP_005714753.1,NZ_CP021644.1,phage recombination protein Bet,597467,598333,-,RecT,PF03837.17,7.3e-22,1.1e-25,2.1e-21,6,191,21,202,17,211,0.83
WP_112065000.1,NZ_CP021644.1,IS256 family transposase,598976,599839,-,Transposase_mut,PF00872.21,7.7e-63,5.6e-14,1.1e-09,10,85,11,85,1,85,0.84
WP_112065000.1,NZ_CP021644.1,IS256 family transposase,598976,599839,-,Transposase_mut,PF00872.21,7.7e-63,1e-55,2e-51,203,379,86,262,86,264,0.99
WP_005714900.1,NZ_CP021644.1,type II toxin-antitoxin system HicB family antitoxin,600287,600724,-,HicB_lk_antitox,PF15919.8,5.7e-24,3.3e-28,6.5e-24,5,122,7,135,3,136,0.87
WP_005714898.1,NZ_CP021644.1,type II toxin-antitoxin system HicA family toxin,600754,600939,-,HicA_toxin,PF07927.15,4.3e-15,2.4e-19,4.7e-15,2,58,4,60,3,60,0.97
WP_040978467.1,NZ_CP021644.1,lysozyme,601430,601975,+,Phage_lysozyme,PF00959.22,2.3e-25,1.8e-29,3.5e-25,2,109,60,169,59,169,0.92
WP_040978465.1,NZ_CP021644.1,DUF2570 family protein,601948,602292,+,DUF2570,PF10828.11,2.9e-43,1.8e-47,3.5e-43,2,107,4,109,3,110,0.97
WP_005714379.1,NZ_CP021644.1,DUF1441 family protein,602786,603253,+,DUF1441,PF07278.14,2.6e-40,1.6e-44,3.1e-40,1,147,9,150,9,150,0.95
WP_005714376.1,NZ_CP021644.1,phage terminase large subunit family protein,603253,605373,+,GpA_nuclease,PF20454.1,3.7e-90,5.1e-94,5e-90,1,294,324,640,324,640,0.96
WP_005714376.1,NZ_CP021644.1,phage terminase large subunit family protein,603253,605373,+,GpA_ATPase,PF05876.15,2.1e-75,3.3e-79,3.2e-75,2,246,39,302,38,302,0.96
WP_005714372.1,NZ_CP021644.1,phage portal protein,605613,607112,+,Phage_portal_2,PF05136.16,2.4e-90,1.5e-94,3e-90,3,362,35,373,33,373,0.92
WP_005714371.1,NZ_CP021644.1,Clp protease ClpP,607138,609105,+,CLP_protease,PF00574.26,4.3e-38,4.5e-42,8.9e-38,6,180,3,174,1,175,0.89
WP_005714908.1,NZ_CP021644.1,IS110 family transposase,609337,610323,+,DEDD_Tnp_IS110,PF01548.20,8.5e-32,1.6e-35,1.6e-31,1,152,8,159,8,162,0.97
WP_005714908.1,NZ_CP021644.1,IS110 family transposase,609337,610323,+,Transposase_20,PF02371.19,1.8e-19,3.6e-23,3.5e-19,2,75,198,272,197,285,0.94
WP_005714908.1,NZ_CP021644.1,IS110 family transposase,609337,610323,+,Transposase_20,PF02371.19,1.8e-19,0.5,4.9e+03,66,80,305,319,301,322,0.76
WP_005714561.1,NZ_CP021644.1,DUF2190 family protein,610381,610707,+,DUF2190,PF09956.12,1.6e-20,9.8e-25,1.9e-20,4,101,9,106,6,106,0.91
WP_005714563.1,NZ_CP021644.1,phage tail protein,610700,611005,+,Gifsy-2,PF13856.9,4.6e-54,2.6e-58,5.1e-54,1,99,1,100,1,100,0.99
WP_005714565.1,NZ_CP021644.1,phage tail protein,611009,611542,+,Minor_tail_Z,PF06763.14,1.2e-30,1e-34,2e-30,2,176,6,170,5,176,0.90
WP_005714567.1,NZ_CP021644.1,phage tail terminator protein,611542,611961,+,Phage_tail_U,PF06141.14,1.3e-54,7.6e-59,1.5e-54,2,130,3,134,2,134,0.99
WP_005714573.1,NZ_CP021644.1,DUF4035 domain-containing protein,613149,613376,+,DUF4035,PF13227.9,2.5e-36,1.5e-40,3e-36,1,55,11,65,11,65,0.99
WP_005714576.1,NZ_CP021644.1,type II toxin-antitoxin system RelB/DinJ family antitoxin,613446,613712,+,RelB,PF04221.15,1.4e-19,8.2e-24,1.6e-19,2,78,6,80,5,87,0.88
WP_005714578.1,NZ_CP021644.1,type II toxin-antitoxin system mRNA interferase toxin%2C RelE/StbE family,613716,613985,+,YafQ_toxin,PF15738.8,1.2e-29,6.9e-34,1.4e-29,2,88,3,89,2,89,0.98
WP_016527735.1,NZ_CP021644.1,IS256 family transposase,614131,615339,-,Transposase_mut,PF00872.21,6.4e-116,3.6e-120,7.1e-116,10,379,11,377,1,379,0.96
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,0.011,2.2e+02,56,97,16,57,1,73,0.67
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,4.2e-59,8.3e-55,4,191,92,279,89,280,0.98
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,1,2e+04,17,183,353,508,331,511,0.61
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,0.0012,25,10,85,541,616,536,639,0.74
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,0.014,2.8e+02,9,74,617,690,611,704,0.65
WP_005714513.1,NZ_CP021644.1,tape measure protein,616192,619566,+,TMP_3,PF20155.2,8.3e-55,0.12,2.4e+03,35,97,905,963,885,987,0.54
WP_020997028.1,NZ_CP021644.1,phage tail protein,619611,619943,+,Phage_min_tail,PF05939.16,7e-33,3.9e-37,7.7e-33,3,108,6,110,4,110,0.98
WP_038513532.1,NZ_CP021644.1,phage minor tail protein L,619943,620680,+,Phage_tail_L,PF05100.15,2.6e-77,1.7e-81,3.3e-77,5,205,42,242,38,243,0.98
WP_005713885.1,NZ_CP021644.1,C40 family peptidase,621930,622691,+,NLPC_P60,PF00877.22,1.5e-13,1.1e-17,2.1e-13,12,105,124,232,117,232,0.94
WP_020997071.1,NZ_CP021644.1,phage tail protein,623287,626316,+,Phage-tail_3,PF13550.9,6.1e-38,1e-41,2e-37,1,161,329,492,329,495,0.94
WP_020997071.1,NZ_CP021644.1,phage tail protein,623287,626316,+,Phage-tail_3,PF13550.9,6.1e-38,0.33,6.4e+03,107,160,517,570,512,573,0.75
WP_020997072.1,NZ_CP021644.1,DUF1983 domain-containing protein,626279,627157,+,DUF1983,PF09327.14,6.3e-17,3.2e-21,6.3e-17,18,80,1,61,1,62,0.97
WP_020997072.1,NZ_CP021644.1,DUF1983 domain-containing protein,626279,627157,+,DUF1983,PF09327.14,6.3e-17,0.11,2.1e+03,47,69,71,93,67,104,0.61
WP_005713881.1,NZ_CP021644.1,zinc ABC transporter substrate-binding protein ZnuA,628318,629274,-,ZnuA,PF01297.20,1.2e-55,7.1e-60,1.4e-55,1,244,22,312,22,315,0.94
WP_005713879.1,NZ_CP021644.1,CDP-diacylglycerol--serine O-phosphatidyltransferase,629412,630779,-,PLDc_2,PF13091.9,2.1e-30,7.3e-12,7.2e-08,1,98,40,156,40,191,0.69
WP_005713879.1,NZ_CP021644.1,CDP-diacylglycerol--serine O-phosphatidyltransferase,629412,630779,-,PLDc_2,PF13091.9,2.1e-30,1.3e-23,1.3e-19,7,127,266,407,260,413,0.78
WP_005713879.1,NZ_CP021644.1,CDP-diacylglycerol--serine O-phosphatidyltransferase,629412,630779,-,PLDc,PF00614.25,1.6e-11,2.2e-06,0.021,2,28,137,162,137,162,0.92
WP_005713879.1,NZ_CP021644.1,CDP-diacylglycerol--serine O-phosphatidyltransferase,629412,630779,-,PLDc,PF00614.25,1.6e-11,4.2e-10,4.1e-06,3,28,358,383,356,383,0.94
WP_005713877.1,NZ_CP021644.1,isoleucine--tRNA ligase,631284,634100,-,tRNA-synt_1,PF00133.25,2.1e-213,3.9e-217,2.5e-213,2,601,28,641,27,642,0.97
WP_005713877.1,NZ_CP021644.1,isoleucine--tRNA ligase,631284,634100,-,Anticodon_1,PF08264.16,3.8e-26,1.2e-29,7.8e-26,1,151,686,844,686,845,0.88
WP_005713877.1,NZ_CP021644.1,isoleucine--tRNA ligase,631284,634100,-,tRNA-synt_1g,PF09334.14,3.4e-20,2.9e-15,1.9e-11,8,136,58,201,53,206,0.77
WP_005713877.1,NZ_CP021644.1,isoleucine--tRNA ligase,631284,634100,-,tRNA-synt_1g,PF09334.14,3.4e-20,0.00069,4.5,166,238,403,475,383,486,0.74
WP_005713877.1,NZ_CP021644.1,isoleucine--tRNA ligase,631284,634100,-,tRNA-synt_1g,PF09334.14,3.4e-20,1.2e-07,0.00081,309,356,584,632,531,644,0.83
WP_005713876.1,NZ_CP021644.1,zeta toxin family protein,634160,634822,-,Zeta_toxin,PF06414.15,1e-36,6.3e-41,1.2e-36,14,197,29,213,18,217,0.93
WP_016527654.1,NZ_CP021644.1,bifunctional riboflavin kinase/FAD synthetase,635111,636058,-,FAD_syn,PF06574.15,5.8e-57,8e-61,7.9e-57,4,157,16,173,13,174,0.95
WP_016527654.1,NZ_CP021644.1,bifunctional riboflavin kinase/FAD synthetase,635111,636058,-,Flavokinase,PF01687.20,3.8e-36,0.84,8.2e+03,8,27,140,159,135,167,0.58
WP_016527654.1,NZ_CP021644.1,bifunctional riboflavin kinase/FAD synthetase,635111,636058,-,Flavokinase,PF01687.20,3.8e-36,9.5e-40,9.3e-36,1,120,191,309,191,312,0.96
WP_005713871.1,NZ_CP021644.1,phosphoribosylformylglycinamidine cyclo-ligase,636246,637280,+,AIRS_C,PF02769.25,1.3e-39,2e-43,2e-39,1,152,175,338,175,342,0.96
WP_005713871.1,NZ_CP021644.1,phosphoribosylformylglycinamidine cyclo-ligase,636246,637280,+,AIRS,PF00586.27,1e-18,2.6e-22,2.5e-18,6,107,60,163,10,163,0.85
WP_005713871.1,NZ_CP021644.1,phosphoribosylformylglycinamidine cyclo-ligase,636246,637280,+,AIRS,PF00586.27,1e-18,0.84,8.2e+03,42,86,203,249,200,256,0.62
WP_005712922.1,NZ_CP021644.1,outer membrane protein assembly factor BamD,640531,641310,-,YfiO,PF13525.9,1e-61,1.3e-65,1.2e-61,4,199,32,234,29,238,0.95
WP_005712922.1,NZ_CP021644.1,outer membrane protein assembly factor BamD,640531,641310,-,TPR_18,PF13512.9,1.8e-35,5.5e-39,5.4e-35,7,145,30,168,24,168,0.97
WP_005712922.1,NZ_CP021644.1,outer membrane protein assembly factor BamD,640531,641310,-,TPR_18,PF13512.9,1.8e-35,0.0055,54,16,77,182,242,173,251,0.80
WP_005712925.1,NZ_CP021644.1,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,641448,642425,+,PseudoU_synth_2,PF00849.25,1.8e-31,1.4e-35,2.7e-31,1,160,92,242,92,242,0.96
WP_005712927.1,NZ_CP021644.1,BolA/IbaG family iron-sulfur metabolism protein,642746,643057,-,BolA,PF01722.21,1.3e-25,8e-30,1.6e-25,1,78,11,84,11,84,0.97
WP_005712929.1,NZ_CP021644.1,YajG family lipoprotein,643141,643728,+,Lipoprotein_16,PF03923.16,2.6e-41,1.6e-45,3.2e-41,3,159,36,192,34,192,0.98
WP_005712931.1,NZ_CP021644.1,16S rRNA (uracil(1498)-N(3))-methyltransferase,643965,644699,+,Methyltrans_RNA,PF04452.17,2.1e-57,2.7e-61,2.6e-57,2,166,75,237,74,237,0.98
WP_005712931.1,NZ_CP021644.1,16S rRNA (uracil(1498)-N(3))-methyltransferase,643965,644699,+,PUA_4,PF20260.1,1e-12,1.7e-16,1.7e-12,1,47,20,66,20,67,0.96
WP_005712936.1,NZ_CP021644.1,YqgE/AlgH family protein,644700,645257,+,DUF179,PF02622.18,8.9e-43,5.1e-47,1e-42,1,160,13,174,13,174,0.91
WP_005712938.1,NZ_CP021644.1,Holliday junction resolvase RuvX,645257,645673,+,RuvX,PF03652.18,5.7e-42,3.2e-46,6.3e-42,2,133,4,135,3,136,0.98
WP_005712940.1,NZ_CP021644.1,anti-phage deoxyguanosine triphosphatase,645692,647014,-,HD_assoc,PF13286.9,2.1e-23,0.21,4.2e+03,32,51,313,332,306,342,0.80
WP_005712940.1,NZ_CP021644.1,anti-phage deoxyguanosine triphosphatase,645692,647014,-,HD_assoc,PF13286.9,2.1e-23,4.5e-27,8.8e-23,3,90,350,438,348,439,0.97
WP_005712942.1,NZ_CP021644.1,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,647085,648425,+,tRNA_U5-meth_tr,PF05958.14,1.7e-30,4.8e-22,9.4e-18,7,248,105,345,100,352,0.82
WP_005712942.1,NZ_CP021644.1,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,647085,648425,+,tRNA_U5-meth_tr,PF05958.14,1.7e-30,1.3e-14,2.5e-10,279,351,364,438,356,439,0.88
WP_005712944.1,NZ_CP021644.1,ABC transporter substrate-binding protein,648673,650268,+,SBP_bac_5,PF00496.25,2.4e-112,1.6e-116,3.2e-112,1,373,68,446,68,449,0.97
WP_005712947.1,NZ_CP021644.1,ABC transporter permease subunit,650362,651366,+,BPD_transp_1,PF00528.25,3.9e-44,0.048,4.7e+02,26,43,9,26,4,113,0.63
WP_005712947.1,NZ_CP021644.1,ABC transporter permease subunit,650362,651366,+,BPD_transp_1,PF00528.25,3.9e-44,3.9e-48,3.9e-44,1,184,114,332,114,333,0.99
WP_005712947.1,NZ_CP021644.1,ABC transporter permease subunit,650362,651366,+,BPD_transp_1_N,PF19300.2,1.3e-16,3e-19,2.9e-15,1,114,1,103,1,103,0.95
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,BPD_transp_1,PF00528.25,1.3e-30,0.24,2.3e+03,157,171,29,43,13,52,0.52
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,BPD_transp_1,PF00528.25,1.3e-30,0.75,7.4e+03,159,160,99,100,74,111,0.50
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,BPD_transp_1,PF00528.25,1.3e-30,1.3e-34,1.3e-30,1,184,113,296,113,297,0.97
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,OppC_N,PF12911.10,2e-14,2e-18,2e-14,1,51,14,66,14,66,0.91
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,OppC_N,PF12911.10,2e-14,0.02,2e+02,16,34,95,113,93,130,0.79
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,OppC_N,PF12911.10,2e-14,0.24,2.3e+03,23,36,145,158,143,171,0.83
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,OppC_N,PF12911.10,2e-14,0.052,5.1e+02,13,37,193,218,190,244,0.79
WP_005712949.1,NZ_CP021644.1,ABC transporter permease subunit,651395,652288,+,OppC_N,PF12911.10,2e-14,1.4,1.3e+04,20,27,271,278,269,283,0.58
WP_005712951.1,NZ_CP021644.1,dipeptide ABC transporter ATP-binding protein,652299,653282,+,ABC_tran,PF00005.30,6.6e-27,9.3e-31,9.2e-27,2,136,24,181,23,182,0.93
WP_005712951.1,NZ_CP021644.1,dipeptide ABC transporter ATP-binding protein,652299,653282,+,oligo_HPY,PF08352.15,2.1e-19,3.6e-23,3.5e-19,1,65,233,297,233,297,0.99
WP_005712954.1,NZ_CP021644.1,peptide ABC transporter ATP-binding protein,653297,654277,+,ABC_tran,PF00005.30,1.6e-31,2.3e-35,2.2e-31,2,136,37,187,36,188,0.89
WP_005712954.1,NZ_CP021644.1,peptide ABC transporter ATP-binding protein,653297,654277,+,oligo_HPY,PF08352.15,3.6e-20,7.2e-24,7.1e-20,1,65,239,304,239,304,0.98
WP_005712956.1,NZ_CP021644.1,crossover junction endodeoxyribonuclease RuvC,654329,654907,-,RuvC,PF02075.20,9.9e-63,7.6e-67,1.5e-62,1,148,4,150,4,150,1.00
WP_005712959.1,NZ_CP021644.1,YebC/PmpR family DNA-binding transcriptional regulator,655553,656293,-,Transcrip_reg,PF01709.23,4.2e-90,2.4e-94,4.7e-90,1,238,5,235,5,236,0.97
WP_005712961.1,NZ_CP021644.1,dihydroneopterin triphosphate diphosphatase,656384,656836,-,NUDIX,PF00293.31,1.3e-20,8e-25,1.6e-20,4,129,7,140,4,142,0.80
WP_005712963.1,NZ_CP021644.1,TolC family protein,657199,657876,+,OEP,PF02321.21,1.1e-17,6.6e-22,1.3e-17,3,187,3,185,1,186,0.96
WP_005712965.1,NZ_CP021644.1,dihydropteroate synthase,658040,658885,+,Pterin_bind,PF00809.25,9.9e-87,5.7e-91,1.1e-86,1,244,23,262,23,262,0.99
WP_005712967.1,NZ_CP021644.1,ArsC family reductase,658900,659247,+,ArsC,PF03960.18,1.9e-19,1.1e-23,2.1e-19,1,65,5,111,5,112,0.99
WP_005712969.1,NZ_CP021644.1,dephospho-CoA kinase,659334,659954,+,CoaE,PF01121.23,2.1e-65,1.3e-69,2.6e-65,1,175,3,176,3,180,0.99
WP_005712971.1,NZ_CP021644.1,DNA gyrase inhibitor YacG,659958,660152,+,YacG,PF03884.17,1.1e-20,6.7e-25,1.3e-20,1,49,4,52,4,55,0.91
WP_005712974.1,NZ_CP021644.1,DNA polymerase III subunit delta,660149,661171,-,DNA_pol3_delta,PF06144.16,1.6e-35,1.6e-39,1.6e-35,1,174,21,188,21,188,0.96
WP_005712974.1,NZ_CP021644.1,DNA polymerase III subunit delta,660149,661171,-,DNA_pol3_delta,PF06144.16,1.6e-35,0.55,5.4e+03,126,145,301,319,296,327,0.52
WP_005712974.1,NZ_CP021644.1,DNA polymerase III subunit delta,660149,661171,-,DNA_pol3_delt_C,PF14840.9,3e-29,0.11,1e+03,60,94,68,102,53,139,0.77
WP_005712974.1,NZ_CP021644.1,DNA polymerase III subunit delta,660149,661171,-,DNA_pol3_delt_C,PF14840.9,3e-29,0.67,6.6e+03,86,90,180,184,148,203,0.61
WP_005712974.1,NZ_CP021644.1,DNA polymerase III subunit delta,660149,661171,-,DNA_pol3_delt_C,PF14840.9,3e-29,3.1e-33,3e-29,1,118,212,339,212,340,0.92
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1_2,PF13603.9,7.6e-79,3.3e-82,1.6e-78,1,185,221,404,221,404,0.98
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1,PF00133.25,1.4e-75,5.7e-33,2.8e-29,2,178,14,171,13,174,0.91
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1,PF00133.25,1.4e-75,3.2e-09,1.6e-05,362,414,173,225,168,230,0.93
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1,PF00133.25,1.4e-75,8.3e-23,4.1e-19,188,350,230,407,226,417,0.85
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1,PF00133.25,1.4e-75,1.3e-12,6.4e-09,416,559,417,572,412,574,0.72
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1,PF00133.25,1.4e-75,4.5e-11,2.2e-07,562,596,618,653,610,659,0.85
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1g,PF09334.14,5.1e-32,6.4e-27,3.1e-23,5,143,39,180,35,187,0.90
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1g,PF09334.14,5.1e-32,0.011,55,168,220,175,226,171,237,0.86
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1g,PF09334.14,5.1e-32,0.0062,30,218,239,413,436,406,445,0.80
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,tRNA-synt_1g,PF09334.14,5.1e-32,5.4e-08,0.00026,326,367,618,659,610,677,0.87
WP_005712980.1,NZ_CP021644.1,leucine--tRNA ligase,661753,664338,-,Anticodon_1,PF08264.16,9.1e-18,3.3e-21,1.6e-17,4,147,701,821,698,828,0.82
WP_005712985.1,NZ_CP021644.1,threonine--tRNA ligase,665051,666982,+,tRNA-synt_2b,PF00587.28,3.9e-51,1.4e-54,7e-51,1,179,318,529,318,529,0.96
WP_005712985.1,NZ_CP021644.1,threonine--tRNA ligase,665051,666982,+,HGTP_anticodon,PF03129.23,1.1e-20,3,1.5e+04,19,36,439,456,431,460,0.78
WP_005712985.1,NZ_CP021644.1,threonine--tRNA ligase,665051,666982,+,HGTP_anticodon,PF03129.23,1.1e-20,3.7e-24,1.8e-20,1,93,541,630,541,631,0.97
